export_timestamp,trading_date,ticker,company,predicted_signal,signal_strength,confidence,confidence_percentage,confidence_level,close_price,price_risk,RSI,rsi_category,sell_probability,buy_probability,high_confidence
2025-11-25 21:36:47,2025-11-24,ADBE,Adobe Inc.,Oversold (Buy),Moderate,0.6743653264569196,67.4,Medium,318.73,Medium,36.32323897300846,Neutral,0.32563467354309134,0.6743653264569196,True
2025-11-25 21:36:47,2025-11-24,ADP,"Automatic Data Processing, Inc.",Oversold (Buy),Moderate,0.6917007050253917,69.2,Medium,250.1,Medium,32.0330969267137,Neutral,0.3082992949746213,0.6917007050253917,True
2025-11-25 21:36:47,2025-11-24,ADSK,"Autodesk, Inc.",Oversold (Buy),Moderate,0.667995131615025,66.8,Medium,289.85,Medium,35.47110055423542,Neutral,0.33200486838499155,0.667995131615025,True
2025-11-25 21:36:47,2025-11-24,AMAT,"Applied Materials, Inc.",Oversold (Buy),Moderate,0.6052349613117947,60.5,Medium,230.91,Medium,50.41303350160613,Neutral,0.39476503868822227,0.6052349613117947,True
2025-11-25 21:36:47,2025-11-24,AMD,"Advanced Micro Devices, Inc.",Oversold (Buy),Moderate,0.65526473663882,65.5,Medium,215.05,Medium,36.91295243793004,Neutral,0.3447352633611896,0.65526473663882,True
2025-11-25 21:36:47,2025-11-24,ASML,ASML Holding N.V.,Oversold (Buy),Moderate,0.6799428342436721,68.0,Medium,987.82,High,42.499113789436386,Neutral,0.32005716575634124,0.6799428342436721,True
2025-11-25 21:36:47,2025-11-24,BIDU,"Baidu, Inc.",Oversold (Buy),Moderate,0.6092256827441586,60.9,Medium,119.21,Medium,44.161616161616244,Neutral,0.39077431725585987,0.6092256827441586,True
2025-11-25 21:36:47,2025-11-24,CHKP,Check Point Software Technologies Ltd.,Oversold (Buy),Moderate,0.670619638046062,67.1,Medium,183.55,Medium,39.678149358813215,Neutral,0.3293803619539492,0.670619638046062,True
2025-11-25 21:36:47,2025-11-24,CHTR,"Charter Communications, Inc.",Oversold (Buy),Moderate,0.6958416125575044,69.6,Medium,199.08,Medium,31.6770186335401,Neutral,0.3041583874425044,0.6958416125575044,True
2025-11-25 21:36:47,2025-11-24,CSGP,"CoStar Group, Inc.",Oversold (Buy),Moderate,0.6601099370253074,66.0,Medium,67.55,Low,40.260869565217355,Neutral,0.33989006297471264,0.6601099370253074,True
2025-11-25 21:36:47,2025-11-24,CSX,CSX Corporation,Oversold (Buy),Moderate,0.6698079700321397,67.0,Medium,34.39,Low,32.27383863080712,Neutral,0.3301920299678722,0.6698079700321397,True
2025-11-25 21:36:47,2025-11-24,CTAS,Cintas Corporation,Oversold (Buy),Moderate,0.657713718882751,65.8,Medium,182.16,Medium,44.537815126050475,Neutral,0.34228628111726744,0.657713718882751,True
2025-11-25 21:36:47,2025-11-24,CTSH,Cognizant Technology Solutions Corporation,Oversold (Buy),Moderate,0.6056749214593935,60.6,Medium,74.92,Low,57.23098012337243,Neutral,0.3943250785406173,0.6056749214593935,True
2025-11-25 21:36:47,2025-11-24,DLTR,"Dollar Tree, Inc.",Oversold (Buy),Moderate,0.6517797969141148,65.2,Medium,100.25,Medium,46.537290715373025,Neutral,0.3482202030859019,0.6517797969141148,True
2025-11-25 21:36:47,2025-11-24,DOCU,"DocuSign, Inc.",Oversold (Buy),Moderate,0.6668004207972318,66.7,Medium,65.93,Low,31.515151515151743,Neutral,0.3331995792027805,0.6668004207972318,True
2025-11-25 21:36:47,2025-11-24,EBAY,eBay Inc.,Oversold (Buy),Moderate,0.6387175873645368,63.9,Medium,80.89,Low,47.58409785932681,Neutral,0.36128241263548316,0.6387175873645368,True
2025-11-25 21:36:47,2025-11-24,EXC,Exelon Corporation,Oversold (Buy),Moderate,0.6277871050351893,62.8,Medium,46.23,Low,48.57685009487675,Neutral,0.3722128949648291,0.6277871050351893,True
